"","X.1","Study_number","Site_ID","Latitude","Longitude","R","p_R","Q","p_Q","Ts_mean","Q10_Rs","obs","Q_Rh","p_Q_Rh","Q10_Rh","obs_Rh","Q_Ra","p_Q_Ra","Q10_Ra","obs_Ra","IGBP","Ecosystem","IGBP_group","barren_yn","ClimateTypes","MiddleClimate","Ecosystem2","warner_rs","Q10_diff","IGBP_FromPaper","X","ID","CLY","SLT","CEC","PHIKCL","BD","ORC","prec_mean","temp_mean","ai_resampled","et0_resampled","AGB","BGB","GPP","EVI","N_DEC","AM","EcM","ErM","NM","clay_temp_ratio","cec_clay_ratio","clay_silt_sum","Qa_Qh","elev_avg","nitrogen_avg","pred_avg","MAOC","POC","Qa.Qh","cec_clay_rati","C_N_rati","ALd","ALo","ALp","Fed","Feo","Fep","OC_Fe"
"155",156,10645,"IE-SWI-LPCK",52.75,-8.75,0.478174416,0,0.135908933,0,9.011346154,3.892646774,52,0.184578398,0,6.333062861,52,0.059879792,0.0265,1.819929776,52,"GRA","Forest","ENF",0,"Cfb","Cf","T&B FOR",532.839285,-4.513133086,"GRA","",156,20,44,25,48,964,91,1021,1186,16792.619140625,729.160766601562,65,909,3553.13500976562,5195.5302734375,0.518751323223114,94,1,0,5,0.0168634064080944,1.25,64,0.287369605504378,202.246047973633,614.805908203125,103.753544253939,12.17144931,1.767988253,0.287369605504378,1.25,0.148014192423692,9.17623805999756,8.06121826171875,3.49436402320862,17.9880981445312,7.53261518478394,2.00521421432495,2.78832077980042
"156",158,10687,"CN-HLJ-CK",47.75,126.75,0.284910476,0,0.105361343,0,5.37,2.867995732,48,0.092680468,0,2.526423527,48,0.123490616,0,3.438055874,48,"CRO","Agriculture","CRO",0,"Dwb","Dsw","Agriculture",314.0760285,0.911632347,"CRO","",158,30,40,40,59,965,50,535,191,5055.02392578125,1025.63659667969,45,1017,1571.07409667969,1895.10656738281,0.857571184635162,70,0,0,30,0.157068062827225,1.33333333333333,70,1.36083908230641,189.500122070312,250.928939819336,27.5485991528041,16.21724899,5.535506097,1.36083908230641,1.33333333333333,0.199259599295319,3.38495826721191,5.71610021591187,1.67708492279053,10.8117485046387,7.72085857391357,1.70548415184021,2.68341541290283
"157",159,10745,"CN-GD-ML",22.75,113.25,1.565569555,1e-04,0.03582549,9e-04,16.9975,1.430830291,12,0.036988737,0.0039,1.447571569,12,0.031819684,0.0803,1.374646819,12,"CSH","Grassland","GRA",0,"Cwa","Cw","Grassland",524.1738014,-0.07292475,"CSH","",159,25,35,17,50,1203,22,1593,2704,13630.9912109375,1331.05249023438,21,1274,4112.30322265625,1227.09851074219,1.22412765026093,80,10,0,10,0.00924556213017752,0.68,60,0.949622698067787,-0.249328107,265.523651123047,32.2637632075924,12.21070234,2.056923935,0.949622698067787,0.68,0.082855142684841,NA,NA,NA,NA,NA,NA,NA
"158",160,10745,"CN-GD-MN",22.75,113.25,1.168809624,1e-04,0.049541261,0,16.9975,1.641175263,12,0.048251633,0.0016,1.620146096,12,0.053498818,0.0248,1.707428066,12,"CSH","Grassland","GRA",0,"Cwa","Cw","Grassland",524.1738014,0.08728197,"CSH","",160,25,35,17,50,1203,22,1593,2704,13630.9912109375,1331.05249023438,21,1274,4112.30322265625,1227.09851074219,1.22412765026093,80,10,0,10,0.00924556213017752,0.68,60,1.05387290085474,-0.249328107,265.523651123047,32.2637632075924,12.21070234,2.056923935,1.05387290085474,0.68,0.082855142684841,NA,NA,NA,NA,NA,NA,NA
"159",161,10745,"CN-GD-SHR",22.75,113.25,0.753688646,0.006,0.05312773,0.002,16.9975,1.701103741,12,0.059132294,0.004,1.806376562,12,0.030862405,0.0184,1.361550399,12,"CSH","Grassland","GRA",0,"Cwa","Cw","Grassland",524.1738014,-0.444826163,"CSH","",161,25,35,17,50,1203,22,1593,2704,13630.9912109375,1331.05249023438,21,1274,4112.30322265625,1227.09851074219,1.22412765026093,80,10,0,10,0.00924556213017752,0.68,60,0.753746714634354,-0.249328107,265.523651123047,32.2637632075924,12.21070234,2.056923935,0.753746714634354,0.68,0.082855142684841,NA,NA,NA,NA,NA,NA,NA
"160",162,10753,"EE-JAR-MA",58.25,27.75,0.94771928,0.0193,0.072927235,0.002,17.09866667,2.073571233,15,0.064703315,0.0074,1.909866127,15,0.104503292,0.0083,2.843492121,15,"ENF","Forest","ENF",0,"Dfb","Df","T&B FOR",332.0408921,0.933625994,"ENF","",162,12,29,36,46,898,177,618,589,8170.41455078125,750.644714355469,73,891,2365.24780273438,2634.125,0.750011742115021,24,70,5,1,0.0203735144312394,3,41,1.48884368427777,34.5001983642578,668.465881347656,99.5490939474443,7.278578112,2.475448628,1.48884368427777,3,0.264785391354844,4.60286998748779,4.10983467102051,2.57278442382812,9.55925846099854,5.52563095092773,1.31150054931641,3.54674577713013
"161",163,10753,"EE-JAR-MATURE",58.25,27.75,1.19046654,0.0117,0.07179443,0.0011,17.09866667,2.050214249,15,0.069247806,4e-04,1.998662211,15,0.078696589,0.0997,2.196721208,15,"ENF","Forest","ENF",0,"Dfb","Df","T&B FOR",332.0408921,0.198058997,"ENF","STAND age",163,12,29,36,46,898,177,618,589,8170.41455078125,750.644714355469,73,891,2365.24780273438,2634.125,0.750011742115021,24,70,5,1,0.0203735144312394,3,41,1.09909578312431,34.5001983642578,668.465881347656,99.5490939474443,7.278578112,2.475448628,1.09909578312431,3,0.264785391354844,4.60286998748779,4.10983467102051,2.57278442382812,9.55925846099854,5.52563095092773,1.31150054931641,3.54674577713013
"162",164,10768,"CH-AA1",-41.25,-72.43,0.39866961,3e-04,0.179561146,0,8.225135135,6.023156532,15,0.202515243,0,7.577265865,15,0.152272325,0.0035,4.584693488,15,"MF","Forest","MF",0,"Cfb","Cf","T&B FOR",417.4384645,-2.992572377,"MF","",164,17,30,41,42,762,136,2419,1081,23417.435546875,1017.66516113281,74,824,4568.96240234375,3491.296875,0.0969602689146996,98,1,0,1,0.0157261794634598,2.41176470588235,47,0.605059076675278,89.7471694946289,604.532287597656,228.065281622964,7.466695879,4.599244225,0.605059076675278,2.41176470588235,0.224967305783532,NA,NA,NA,NA,NA,NA,0
"163",165,10768,"CH-AC1",-40.17,-73.58,0.689385402,0,0.126964467,0,8.225135135,3.559587509,22,0.159632663,0,4.934871473,22,0.099370837,3e-04,2.701233091,22,"ENF","Forest","ENF",0,"Cfb","Cf","T&B FOR",396.2289787,-2.233638381,"ENF","",165,22,31,43,41,703,157,2122,1047,21847.517578125,835.034240722656,72,772,5640.74658203125,4061.1533203125,0.0953052341938019,98,1,0,1,0.0210124164278892,1.95454545454545,53,0.547376584330345,470.300964355469,694.449584960938,244.718272276367,13.88628558,4.15474294,0.547376584330345,1.95454545454545,0.226078326490513,12.2181167602539,11.8658027648926,6.27946662902832,16.632625579834,7.84028911590576,3.79542994499207,0
"164",166,10862,"CN-NA-MED",29.25,118.25,0.374401253,3e-04,0.071520882,0,16.67823529,2.044613598,17,0.06069287,8e-04,1.83478756,10,0.135311694,0.001,3.869467668,10,"EBF","Forest","MF",0,"Cfa","Cf","T&B FOR",490.7690376,2.034680108,"EBF","",166,21,43,14,41,1145,43,1839,1849,15019.212890625,1175.5302734375,38,1101,4903.24169921875,3804.94409179688,1.17793250083923,40,56,1,3,0.0113574905354246,0.666666666666667,64,2.10894588145126,264.217987060547,199.332397460938,61.9122177231003,11.22971486,5.479198648,2.10894588145126,0.666666666666667,0.215720076353502,7.75175189971924,6.34729099273682,2.42495608329773,38.28515625,2.91081929206848,1.75451636314392,3.25826025009155
"165",167,10862,"CN-NA-OLD",29.25,118.25,0.422540095,4e-04,0.069607922,0,16.67823529,2.005872681,17,0.052642301,0.004,1.692866101,10,0.092710952,0.0107,2.527193814,10,"EBF","Forest","MF",0,"Cfa","Cf","T&B FOR",490.7690376,0.834327713,"EBF","",167,21,43,14,41,1145,43,1839,1849,15019.212890625,1175.5302734375,38,1101,4903.24169921875,3804.94409179688,1.17793250083923,40,56,1,3,0.0113574905354246,0.666666666666667,64,1.49284920556159,264.217987060547,199.332397460938,61.9122177231003,11.22971486,5.479198648,1.49284920556159,0.666666666666667,0.215720076353502,7.75175189971924,6.34729099273682,2.42495608329773,38.28515625,2.91081929206848,1.75451636314392,3.25826025009155
"166",168,10862,"CN-NA-YOUNG",29.25,118.25,0.539671135,3e-04,0.063883931,0,16.67823529,1.894280923,17,0.070516094,5e-04,2.024172431,10,0.057522224,0.0152,1.777525523,10,"EBF","Forest","MF",0,"Cfa","Cf","T&B FOR",490.7690376,-0.246646908,"EBF","",168,21,43,14,41,1145,43,1839,1849,15019.212890625,1175.5302734375,38,1101,4903.24169921875,3804.94409179688,1.17793250083923,40,56,1,3,0.0113574905354246,0.666666666666667,64,0.878149260298862,264.217987060547,199.332397460938,61.9122177231003,11.22971486,5.479198648,0.878149260298862,0.666666666666667,0.215720076353502,7.75175189971924,6.34729099273682,2.42495608329773,38.28515625,2.91081929206848,1.75451636314392,3.25826025009155
"167",169,10893,"CN-HT-CT",26.75,109.75,0.549773229,0,0.063749583,0,16.52,1.891737717,24,0.063664949,0,1.89013733,24,0.063984293,0,1.896183019,24,"CRO","Savanna","GRA",0,"Cfa","Cf","Savanna",493.3376022,0.00604569,"CRO","",169,24,45,12,43,1237,27,1318,2025,11825.4091796875,1110.57678222656,26,1250,4546.22021484375,3476.56420898438,1.21097254753113,54,20,1,25,0.0118518518518519,0.5,69,1.00319854483801,331.509796142578,194.134704589844,30.0276504919735,10.86621024,4.249982066,1.00319854483801,0.5,0.139078687950431,8.93745040893555,5.14616966247559,2.24047565460205,31.2973365783691,3.31683468818665,1.47529971599579,2.38923501968384
"168",170,10893,"CN-HT-N",26.75,109.75,0.443850715,0,0.062423191,0,16.52,1.866811527,24,0.060914811,0,1.838864218,24,0.067078403,0,1.955770097,24,"CRO","Savanna","GRA",0,"Cfa","Cf","Savanna",493.3376022,0.116905879,"CRO","",170,24,45,12,43,1237,27,1318,2025,11825.4091796875,1110.57678222656,26,1250,4546.22021484375,3476.56420898438,1.21097254753113,54,20,1,25,0.0118518518518519,0.5,69,1.06357504695325,331.509796142578,194.134704589844,30.0276504919735,10.86621024,4.249982066,1.06357504695325,0.5,0.139078687950431,8.93745040893555,5.14616966247559,2.24047565460205,31.2973365783691,3.31683468818665,1.47529971599579,2.38923501968384
"169",171,10893,"CN-HT-NP",26.75,109.75,0.481054281,0,0.059924114,0,16.52,1.820736589,24,0.056403261,0,1.757746538,24,0.068894467,0,1.991612617,24,"CRO","Savanna","GRA",0,"Cfa","Cf","Savanna",493.3376022,0.233866079,"CRO","",171,24,45,12,43,1237,27,1318,2025,11825.4091796875,1110.57678222656,26,1250,4546.22021484375,3476.56420898438,1.21097254753113,54,20,1,25,0.0118518518518519,0.5,69,1.13304880649408,331.509796142578,194.134704589844,30.0276504919735,10.86621024,4.249982066,1.13304880649408,0.5,0.139078687950431,8.93745040893555,5.14616966247559,2.24047565460205,31.2973365783691,3.31683468818665,1.47529971599579,2.38923501968384
"170",172,10893,"CN-HT-P",26.75,109.75,0.427557072,0,0.066270129,0,16.52,1.940025838,24,0.067036607,0,1.954952836,24,0.064067195,0,1.897755653,24,"CRO","Savanna","GRA",0,"Cfa","Cf","Savanna",493.3376022,-0.057197183,"CRO","",172,24,45,12,43,1237,27,1318,2025,11825.4091796875,1110.57678222656,26,1250,4546.22021484375,3476.56420898438,1.21097254753113,54,20,1,25,0.0118518518518519,0.5,69,0.970742423066824,331.509796142578,194.134704589844,30.0276504919735,10.86621024,4.249982066,0.970742423066824,0.5,0.139078687950431,8.93745040893555,5.14616966247559,2.24047565460205,31.2973365783691,3.31683468818665,1.47529971599579,2.38923501968384
"171",173,10897,"BT-EH-MF",27.75,89.75,0.596434371,0,0.144602062,0,12.659375,4.246183664,16,0.109934396,0,3.002195831,16,0.207026553,0,7.926927679,16,"MF","Forest","MF",0,"Dwc","Dsw","T&B FOR",394.9255799,4.924731849,"MF","",173,13,34,22,51,917,92,1248,1195,5757.92529296875,1266.85070800781,53,1007,2546.02319335938,3025.59130859375,1.20538866519928,75,20,4,1,0.0108786610878661,1.69230769230769,47,2.64037661938916,1285.48022460938,410.00146484375,50.2467205227968,11.02912896,4.6138169,2.64037661938916,1.69230769230769,0.224389442206166,6.4380521774292,9.008469581604,4.33827972412109,40.8049163818359,8.62532234191895,3.68176102638245,1.21271419525146
"172",174,10962,"US-IL-CK",40.25,-87.75,1.066014505,5e-04,0.055302858,0,15.70605263,1.738510267,38,0.054288247,0,1.720960343,38,0.056923741,0.0011,1.766919095,38,"CRO","Agriculture","CRO",0,"Dfa","Df","Agriculture",470.3077836,0.045958753,"CRO","",174,20,52,24,53,1488,21,971,1259,8644.8310546875,1150.95910644531,29,1321,2351.60864257812,2925.720703,1.41703760623932,70,0,0,30,0.0158856235107228,1.2,72,1.02670529404523,205.000534057617,176.772354125977,22.5684212175703,15.97493948,2.082085806,1.02670529404523,1.2,0.118796856577666,5.38943862915039,3.59710025787354,1.45816922187805,15.9913368225098,4.11235332489014,0.863723635673523,1.32584428787231
"173",175,10962,"US-IL-CO2",40.25,-87.75,1.316806708,1e-04,0.054015387,0,15.70605263,1.716270919,38,0.051628284,0,1.675786895,38,0.057516775,7e-04,1.777428668,38,"CRO","Agriculture","CRO",0,"Dfa","Df","Agriculture",470.3077836,0.101641773,"CRO","",175,20,52,24,53,1488,21,971,1259,8644.8310546875,1150.95910644531,29,1321,2351.60864257812,2925.720703,1.41703760623932,70,0,0,30,0.0158856235107228,1.2,72,1.06065316139138,205.000534057617,176.772354125977,22.5684212175703,15.97493948,2.082085806,1.06065316139138,1.2,0.118796856577666,5.38943862915039,3.59710025787354,1.45816922187805,15.9913368225098,4.11235332489014,0.863723635673523,1.32584428787231
"174",176,10962,"US-IL-WARM",40.25,-87.75,1.103664189,9e-04,0.054928892,0,15.70605263,1.732020971,38,0.055292537,0,1.738330844,38,0.05397144,0.0074,1.715516843,38,"CRO","Agriculture","CRO",0,"Dfa","Df","Agriculture",470.3077836,-0.022814002,"CRO","",176,20,52,24,53,1488,21,971,1259,8644.8310546875,1150.95910644531,29,1321,2351.60864257812,2925.720703,1.41703760623932,70,0,0,30,0.0158856235107228,1.2,72,0.986875915434197,205.000534057617,176.772354125977,22.5684212175703,15.97493948,2.082085806,0.986875915434197,1.2,0.118796856577666,5.38943862915039,3.59710025787354,1.45816922187805,15.9913368225098,4.11235332489014,0.863723635673523,1.32584428787231
"175",177,10962,"US-IL-WARMCO2",40.25,-87.75,1.22895447,2e-04,0.057715603,0,15.70605263,1.780966213,38,0.059224004,0,1.808033942,38,0.054323017,0.0088,1.721558821,38,"CRO","Agriculture","CRO",0,"Dfa","Df","Agriculture",470.3077836,-0.086475121,"CRO","",177,20,52,24,53,1488,21,971,1259,8644.8310546875,1150.95910644531,29,1321,2351.60864257812,2925.720703,1.41703760623932,70,0,0,30,0.0158856235107228,1.2,72,0.952171738045834,205.000534057617,176.772354125977,22.5684212175703,15.97493948,2.082085806,0.952171738045834,1.2,0.118796856577666,5.38943862915039,3.59710025787354,1.45816922187805,15.9913368225098,4.11235332489014,0.863723635673523,1.32584428787231
"176",178,10987,"KR-SFR-CK",35.25,128.25,0.677608652,1e-04,0.094006497,0,13.26083333,2.560147756,24,0.090879418,0,2.48132869,24,0.09892513,5e-04,2.689220305,24,"ENF","Forest","ENF",0,"Cwa","Cw","T&B FOR",413.7669809,0.207891615,"ENF","",178,22,39,16,46,1249,25,1454,1582,11875.595703125,1160.44873046875,24,1262,4029.42553710938,3247.12329101562,0.964476346969604,70,0,0,30,0.0139064475347661,0.727272727272727,61,1.08378237669109,44.7468414306641,189.285369873047,28.9846423679673,11.91923905,4.22577266,1.08378237669109,0.727272727272727,0.132075712014972,7.94320392608643,5.78266620635986,2.2091372013092,27.9958324432373,3.60728287696838,1.01994132995605,2.27562093734741
"177",179,11013,"CN-SHX-180KGN",34.75,108.25,0.627722956,9e-04,0.070234976,1e-04,11.7424,2.018490102,25,0.085378027,0,2.348508077,25,0.061391198,0.0159,1.847645225,25,"CRO","Agriculture","CRO",0,"Cwa","Cw","CRO",377.377143,-0.500862852,"CRO","",179,21,50,20,63,1266,19,624,1382,5210.31787109375,1211.00646972656,19,1283,2042.03076171875,2535.462891,1.27192080020905,70,0,0,30,0.0151953690303907,0.952380952380952,71,0.786731475652489,979.014831542969,117.401344299316,28.9137102648789,5.841130456,2.079677883,0.786731475652489,0.952380952380952,0.161838010573024,1.58184123039246,2.64453172683716,0.827244162559509,11.1740531921387,3.74489641189575,0.753759682178497,1.15462696552277
"178",180,11013,"CN-SHX-360KGN",34.75,108.25,0.648309609,2e-04,0.063474982,1e-04,11.7424,1.88655011,25,0.084747262,0,2.333741141,25,0.04945491,0.0293,1.63975871,25,"CRO","Agriculture","CRO",0,"Cwa","Cw","CRO",377.377143,-0.693982431,"CRO","",180,21,50,20,63,1266,19,624,1382,5210.31787109375,1211.00646972656,19,1283,2042.03076171875,2535.462891,1.27192080020905,70,0,0,30,0.0151953690303907,0.952380952380952,71,0.702630930736975,979.014831542969,117.401344299316,28.9137102648789,5.841130456,2.079677883,0.702630930736975,0.952380952380952,0.161838010573024,1.58184123039246,2.64453172683716,0.827244162559509,11.1740531921387,3.74489641189575,0.753759682178497,1.15462696552277
"179",181,11013,"CN-SHX-CK",34.75,108.25,0.468414657,4e-04,0.079936435,0,11.7424,2.224126721,25,0.075983252,0,2.137918125,25,0.083671683,0.0012,2.308774423,25,"CRO","Agriculture","CRO",0,"Cwa","Cw","CRO",377.377143,0.170856297,"CRO","",181,21,50,20,63,1266,19,624,1382,5210.31787109375,1211.00646972656,19,1283,2042.03076171875,2535.462891,1.27192080020905,70,0,0,30,0.0151953690303907,0.952380952380952,71,1.0799171380803,979.014831542969,117.401344299316,28.9137102648789,5.841130456,2.079677883,1.0799171380803,0.952380952380952,0.161838010573024,1.58184123039246,2.64453172683716,0.827244162559509,11.1740531921387,3.74489641189575,0.753759682178497,1.15462696552277
"180",182,11020,"CN-SC-DAY",31.25,103.25,0.969636435,0,0.117784664,0,6.31875,3.247373913,16,0.119991561,0,3.319836761,16,0.112078317,0,3.067255456,16,"GRA","Forest","MF",0,"Cwb","Cw","T&B FOR",363.4046016,-0.252581305,"GRA","",182,14,40,29,48,881,138,1038,399,11821.35156,693.2128906,69,837,2209.26293945312,1622.74169921875,1.70436251163483,40,56,1,3,0.0350877192982456,2.07142857142857,54,0.92391755282452,1592.23254394531,350.072967529297,50.3459383438216,5.989794534,4.820297987,0.92391755282452,2.07142857142857,0.394203531263667,NA,NA,NA,NA,NA,NA,NA
"181",183,11054,"JP-KYU",31.85,131.3,1.174678974,0,0.086796713,0,15.13083333,2.382063507,96,0.093559873,0,2.548739005,96,0.072758496,0,2.070075252,96,"EBF","Forest","EBF",0,"Cfa","Cf","T&B FOR",NA,-0.478663754,"EBF","",183,22,42,17,47,1262,32,2664,1966,21098.162109375,1197.09814453125,29,1245,5143.34375,3767.04150390625,0.807903170585632,40,56,1,3,0.0111902339776195,0.772727272727273,64,0.812195853690402,181.730255126953,204.230117797852,58.0071556402945,4.143435656,3.76647608,0.812195853690402,0.772727272727273,0.156685998838202,12.2897148132324,4.64117479324341,3.20675873756409,25.7694931030273,3.11197400093079,2.57088541984558,2.88689613342285
"182",184,11060,"CN-HN-CK",33.75,112.75,0.476768442,0.0169,0.079634356,0.0028,15.05285714,2.217418235,14,0.069400318,0.0269,2.001712732,14,0.099095112,0.006,2.69379537,14,"GRA","Forest","DBF",0,"Cwa","Cw","T&B FOR",437.7591068,0.692082638,"GRA","",184,NA,NA,NA,NA,NA,NA,731,1716,5529.75,1357.00549316406,NA,NA,2391.13549804688,1959.70104980469,1.62043702602386,0,0,0,0,NA,NA,NA,1.34574523453648,187.996765136719,102.342094421387,24.7878859117089,10.63998189,2.244778802,1.34574523453648,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",185,11060,"CN-HN-T",33.75,112.75,0.374749773,3e-04,0.108439488,0,15.05285714,2.957649547,14,0.078910807,0.0053,2.201432033,14,0.139688483,0,4.042586988,14,"GRA","Forest","DBF",0,"Cwa","Cw","T&B FOR",437.7591068,1.841154956,"GRA","",185,NA,NA,NA,NA,NA,NA,731,1716,5529.75,1357.00549316406,NA,NA,2391.13549804688,1959.70104980469,1.62043702602386,0,0,0,0,NA,NA,NA,1.83634421930845,187.996765136719,102.342094421387,24.7878859117089,10.63998189,2.244778802,1.83634421930845,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",186,11060,"CN-HN-TW",33.75,112.75,0.400860861,0,0.095368391,0,15.05285714,2.595252738,14,0.077148798,1e-04,2.162982337,14,0.14040726,2e-04,4.071748867,14,"GRA","Forest","DBF",0,"Cwa","Cw","T&B FOR",437.7591068,1.90876653,"GRA","",186,NA,NA,NA,NA,NA,NA,731,1716,5529.75,1357.00549316406,NA,NA,2391.13549804688,1959.70104980469,1.62043702602386,0,0,0,0,NA,NA,NA,1.88246977210522,187.996765136719,102.342094421387,24.7878859117089,10.63998189,2.244778802,1.88246977210522,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",187,11060,"CN-HN-W",33.75,112.75,0.517694194,0.0037,0.094981509,1e-04,15.05285714,2.585231577,14,0.070501445,0.0032,2.023875927,14,0.132406943,0.002,3.758686003,14,"GRA","Forest","DBF",0,"Cwa","Cw","T&B FOR",437.7591068,1.734810075,"GRA","",187,NA,NA,NA,NA,NA,NA,731,1716,5529.75,1357.00549316406,NA,NA,2391.13549804688,1959.70104980469,1.62043702602386,0,0,0,0,NA,NA,NA,1.85717214818179,187.996765136719,102.342094421387,24.7878859117089,10.63998189,2.244778802,1.85717214818179,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",188,11065,"CN-YN-NFR",21.93,101.25,0.316507012,0,0.105131801,0,19.62621053,2.861420004,95,0.1259784,0,3.524660086,95,0.043898512,0,1.551132204,95,"EBF","Forest","EF",0,"Cwa","Cw","T&B FOR",495.8238151,-1.973527882,"EBF","",188,35,33,16,47,1282,27,1450,2609,10869.7216796875,1493.04113769531,23,1248,6083.12060546875,4900.61767578125,0.614680826663971,75,20,4,1,0.0134151015714833,0.457142857142857,68,0.440079941371118,581.736145019531,196.437850952148,69.8590526884164,13.50730496,2.801960865,0.440079941371118,0.457142857142857,0.137448052242117,10.9831228256226,5.16495418548584,2.1938624382019,61.1242523193359,3.27381181716919,1.90627026557922,2.18715620040894
"187",189,11083,"CN-HLJ-LSN",47.25,128.89,1.06111995,0,0.096762818,0,12.22040816,2.631695137,49,0.071891507,0,2.052205499,49,0.134074079,0,3.821873647,49,"ENF","Forest","ENF",0,"Dwc","Dsw","T&B FOR",448.9831402,1.769668148,"ENF","",189,19,40,44,48,852,162,678,-36,6987.539063,930.7197266,72,770,2679.6728515625,3172.76586914062,0.801483869552612,5,85,5,5,-0.527777778,2.31578947368421,59,1.86232502001497,528.500610351562,347.316040039062,120.403447250946,21.74540602,8.490462273,1.86232502001497,2.31578947368421,0.466433971727249,3.95005750656128,5.0824933052063,1.64948177337646,11.7205238342285,9.85295486450195,2.03234195709229,3.52636098861694
"188",190,11113,"US-ME-BAN",45.25,-68.75,1.121325909,0,0.108196582,0,12.9333871,2.950473947,62,0.094972558,0,2.585000178,62,0.12162989,0,3.374674578,62,"MF","Forest","MF",0,"Dfb","Df","T&B FOR",446.309899,0.7896744,"MF","",190,11,43,27,39,1031,152,1055,638,11198.2900390625,953.135864257812,72,965,3259.2607421875,3829.431641,0.664969325065613,3,86,10,1,0.0172413793103448,2.45454545454545,54,1.30548330585067,66.0027847290039,321.084899902344,165.041819211966,11.94440174,4.742291875,1.30548330585067,2.45454545454545,0.473395043012705,8.29449939727783,7.13833093643188,2.94158935546875,14.729471206665,5.48644685745239,1.86910843849182,6.08939266204834
"189",191,11120,"ES-IP-NDP",42.75,2.75,1.631148425,0,0.049718476,4e-04,12.6232,1.644086246,25,0.053725782,0.0014,1.711307708,25,0.040566567,0.047,1.50030087,21,"OSH","Shrubland","SH",0,"Cfa","Cf","Shrubland",422.1422288,-0.211006838,"OSH","",191,25,38,20,65,1401,28,639,1758,4269.16650390625,1409.74230957031,24,1283,3021.96923828125,2256.53784179688,0.68320506811142,80,0,0,20,0.0142207053469852,0.8,63,0.876698482094373,206.003402709961,158.101974487305,29.270615340693,10.89713226,3.739535782,0.876698482094373,0.8,0.177100887517685,1.80562233924866,2.49711656570435,1.19982838630676,13.7929182052612,3.28034687042236,0.986086905002594,1.08977842330933
"190",192,11241,"CN-HLJ-SAN",47.75,133.75,1.152205435,0.0681,0.062103506,0.0149,19.46409091,1.86085314,22,0.07101994,0.0355,2.034396872,22,0.05608123,0.0457,1.752095155,22,"WAT","Agriculture","WAT",0,"Dwb","Dsw","WATER",409.5558971,-0.282301717,"WAT","MARSH",192,26,37,53,54,963,152,630,245,7046.5,894.310180664062,62,852,1855.14587402344,1917.65356445312,0.65935868024826,20,20,0,60,0.106122448979592,2.03846153846154,63,0.861235670932549,50,501.579956054688,30.4988701501038,17.36781541,4.154069278,0.861235670932549,2.03846153846154,0.303042412610737,4.52783393859863,5.17715120315552,1.57456922531128,11.2532958984375,8.65234279632568,2.22486877441406,3.34917807579041
"191",193,11365,"CN-HB-SITE1",29.75,113.89,0.711917047,0.0046,0.063249327,1e-04,19.96916667,1.882297819,12,0.065885011,4e-04,1.932568805,12,0.05218258,0.014,1.685101497,12,"WSA","Forest","EBF",0,"Cfa","Cf","T&B FOR",456.3811418,-0.247467308,"WSA","Moso bamboo forests",193,24,48,13,49,1244,20,1355,2038,10700.939453125,1246.28149414062,20,1306,3822.36938476562,3222.28369140625,1.49486875534058,30,0,0,70,0.0117762512266928,0.541666666666667,72,0.871949031072143,64.7535629272461,144.127426147461,28.2953840765435,8.167642422,1.89307355,0.871949031072143,0.541666666666667,0.138766094244529,NA,NA,NA,NA,NA,NA,NA
"192",194,11365,"CN-HB-SITE2",29.75,113.89,0.462122016,0.0092,0.07184387,1e-04,19.96916667,2.051228117,12,0.07109244,0,2.035872345,12,0.074759475,0.0282,2.111914222,12,"WSA","Forest","EBF",0,"Cfa","Cf","T&B FOR",456.3811418,0.076041877,"WSA","",194,24,48,13,49,1244,20,1355,2038,10700.939453125,1246.28149414062,20,1306,3822.36938476562,3222.28369140625,1.49486875534058,30,0,0,70,0.0117762512266928,0.541666666666667,72,1.03735100444129,64.7535629272461,144.127426147461,28.2953840765435,8.167642422,1.89307355,1.03735100444129,0.541666666666667,0.138766094244529,NA,NA,NA,NA,NA,NA,NA
"193",195,11368,"CN-IM-Ck",43.75,116.75,0.672612471,0.1575,0.102708124,0.0145,18.23875,2.792902107,8,0.072299242,0.0484,2.060590142,8,0.167738224,0.0075,5.351528598,8,"GRA","Grassland","GRA",0,"Dwb","Dsw","Grassland",231.0420971,3.290938456,"GRA","",195,21,34,25,66,1293,25,339,138,2632.56811523438,1209.357422,33,1205,1061.53125,1445.36340332031,0.907844841480255,90,0,0,10,0.152173913043478,1.19047619047619,55,2.59708541204891,1193.75207519531,184.532623291016,30.4203389123537,9.068435036,4.578761956,2.59708541204891,1.19047619047619,0.135477399898954,0.913205862045288,1.42124283313751,0.711196422576904,5.75338077545166,2.14014744758606,0.662689208984375,0.942233443260193
